ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.51236;0.31364;9.91918;0.60852;0.14384;9.78669;-0.11439;0.14654;0.08019;-0.00489;-0.0617;0.51252;8.76;-16.2;-34.02;215.574;-0.84;-3.558;11308;2021-02-11 20:50:47:586
0.51236;0.31364;9.91918;0.60852;0.14384;9.78669;-0.11439;0.14654;0.08019;0.06414;-0.03238;0.70066;8.76;-16.2;-34.02;215.574;-0.84;-3.558;11338;2021-02-11 20:50:47:616
0.50039;0.29688;9.92397;0.60852;0.14384;9.78669;-0.11439;0.14654;0.08019;0.06414;-0.03238;0.70066;8.76;-16.2;-34.02;215.574;-0.84;-3.558;11368;2021-02-11 20:50:47:646
0.50039;0.29688;9.92397;0.62151;0.19706;9.78495;-0.07932;0.07236;0.14655;0.06414;-0.03238;0.70066;7.08;-16.32;-32.04;210.401;-1.151;-3.634;11398;2021-02-11 20:50:47:676
0.50039;0.29688;9.92397;0.62151;0.19706;9.78495;-0.07932;0.07236;0.14655;0.06414;-0.03238;0.70066;7.08;-16.32;-32.04;210.401;-1.151;-3.634;11428;2021-02-11 20:50:47:706
0.53151;0.2873;9.92397;0.62151;0.19706;9.78495;-0.07932;0.07236;0.14655;0.13317;0.00977;0.89064;7.08;-16.32;-32.04;210.401;-1.151;-3.634;11458;2021-02-11 20:50:47:736
0.53151;0.2873;9.92397;0.62066;0.27141;9.78323;-0.07932;0.07236;0.14655;0.13317;0.00977;0.89064;7.08;-16.32;-32.04;210.401;-1.151;-3.634;11487;2021-02-11 20:50:47:765
0.53151;0.2873;9.92397;0.62066;0.27141;9.78323;-0.07298;-0.02813;0.16268;0.13317;0.00977;0.89064;6.12;-17.46;-33.18;206.653;-1.586;-3.63;11517;2021-02-11 20:50:47:795
0.54588;0.26097;9.93354;0.62066;0.27141;9.78323;-0.07298;-0.02813;0.16268;0.13317;0.00977;0.89064;6.12;-17.46;-33.18;206.653;-1.586;-3.63;11548;2021-02-11 20:50:47:826
0.54588;0.26097;9.93354;0.60793;0.34799;9.7816;-0.07298;-0.02813;0.16268;0.18754;0.05131;1.06352;6.12;-17.46;-33.18;206.653;-1.586;-3.63;11578;2021-02-11 20:50:47:856
0.54588;0.26097;9.93354;0.60793;0.34799;9.7816;-0.05116;-0.13125;0.14318;0.18754;0.05131;1.06352;6.12;-17.46;-33.18;206.653;-1.586;-3.63;11608;2021-02-11 20:50:47:886
0.55545;0.25618;9.92876;0.60793;0.34799;9.7816;-0.05116;-0.13125;0.14318;0.18754;0.05131;1.06352;3.9;-18.9;-33.84;206.653;-1.586;-3.63;11638;2021-02-11 20:50:47:916
0.55545;0.25618;9.92876;0.57808;0.44086;9.77967;-0.05116;-0.13125;0.14318;0.18754;0.05131;1.06352;3.9;-18.9;-33.84;198.928;-2.034;-3.556;11667;2021-02-11 20:50:47:945
0.55545;0.25618;9.92876;0.57808;0.44086;9.77967;-0.05116;-0.13125;0.14318;0.21564;0.0843;1.20646;3.9;-18.9;-33.84;198.928;-2.034;-3.556;11698;2021-02-11 20:50:47:976
0.55545;0.25618;9.92876;0.57808;0.44086;9.77967;0.02281;-0.25799;0.1307;0.21564;0.0843;1.20646;3.9;-18.9;-33.84;198.928;-2.034;-3.556;11728;2021-02-11 20:50:48:006
0.59376;0.22266;9.90481;0.54857;0.49606;9.77872;0.02281;-0.25799;0.1307;0.21564;0.0843;1.20646;2.34;-20.1;-32.7;191.858;-2.899;-3.211;11758;2021-02-11 20:50:48:036
0.59376;0.22266;9.90481;0.54857;0.49606;9.77872;0.02281;-0.25799;0.1307;0.21564;0.0843;1.20646;2.34;-20.1;-32.7;191.858;-2.899;-3.211;11788;2021-02-11 20:50:48:066
0.59376;0.22266;9.90481;0.54857;0.49606;9.77872;0.06054;-0.28701;0.10692;0.21319;0.10934;1.33413;2.34;-20.1;-32.7;191.858;-2.899;-3.211;11818;2021-02-11 20:50:48:096
0.59376;0.21787;9.88805;0.54857;0.49606;9.77872;0.06054;-0.28701;0.10692;0.21319;0.10934;1.33413;2.34;-20.1;-32.7;191.858;-2.899;-3.211;11848;2021-02-11 20:50:48:126
0.59376;0.21787;9.88805;0.52786;0.51056;9.77912;0.06054;-0.28701;0.10692;0.21319;0.10934;1.33413;-0.42;-21.06;-31.8;185.105;-2.984;-3.09;11878;2021-02-11 20:50:48:156
0.59376;0.21787;9.88805;0.52786;0.51056;9.77912;0.06054;-0.28701;0.10692;0.21319;0.10934;1.33413;-0.42;-21.06;-31.8;185.105;-2.984;-3.09;11909;2021-02-11 20:50:48:187
0.63446;0.20111;9.86172;0.52786;0.51056;9.77912;0.09611;-0.28585;0.07927;0.18021;0.13011;1.42393;-0.42;-21.06;-31.8;185.105;-2.984;-3.09;11938;2021-02-11 20:50:48:216
0.63446;0.20111;9.86172;0.52384;0.47406;9.78117;0.09611;-0.28585;0.07927;0.18021;0.13011;1.42393;-0.42;-21.06;-31.8;185.105;-2.984;-3.09;11968;2021-02-11 20:50:48:246
0.63446;0.20111;9.86172;0.52384;0.47406;9.78117;0.09611;-0.28585;0.07927;0.18021;0.13011;1.42393;-3.78;-21.48;-31.2;173.157;-2.771;-3.066;11998;2021-02-11 20:50:48:276
0.64165;0.20111;9.86651;0.52384;0.47406;9.78117;0.13238;-0.25723;0.08382;0.18021;0.13011;1.42393;-3.78;-21.48;-31.2;173.157;-2.771;-3.066;12028;2021-02-11 20:50:48:306
0.64165;0.20111;9.86651;0.51778;0.40824;9.78446;0.13238;-0.25723;0.08382;0.13317;0.14722;1.47157;-3.78;-21.48;-31.2;173.157;-2.771;-3.066;12058;2021-02-11 20:50:48:336
0.64165;0.20111;9.86651;0.51778;0.40824;9.78446;0.13238;-0.25723;0.08382;0.13317;0.14722;1.47157;-3.78;-21.48;-31.2;173.157;-2.771;-3.066;12088;2021-02-11 20:50:48:366
0.67995;0.20111;9.87129;0.51778;0.40824;9.78446;0.16158;-0.15208;0.08473;0.13317;0.14722;1.47157;-7.5;-20.82;-30.66;164.784;-2.386;-3.029;12118;2021-02-11 20:50:48:396
0.67995;0.20111;9.87129;0.51778;0.40824;9.78446;0.16158;-0.15208;0.08473;0.13317;0.14722;1.47157;-7.5;-20.82;-30.66;164.784;-2.386;-3.029;12148;2021-02-11 20:50:48:426
0.67995;0.20111;9.87129;0.51282;0.32431;9.78786;0.16158;-0.15208;0.08473;0.08063;0.16249;1.48013;-7.5;-20.82;-30.66;164.784;-2.386;-3.029;12178;2021-02-11 20:50:48:456
0.67995;0.20111;9.87129;0.51282;0.32431;9.78786;0.16158;-0.15208;0.08473;0.08063;0.16249;1.48013;-7.5;-20.82;-30.66;164.784;-2.386;-3.029;12208;2021-02-11 20:50:48:486
0.7039;0.19872;9.88326;0.51282;0.32431;9.78786;0.19896;-0.08558;0.09375;0.08063;0.16249;1.48013;-7.5;-20.82;-30.66;164.784;-2.386;-3.029;12238;2021-02-11 20:50:48:516
0.7039;0.19872;9.88326;0.50115;0.25791;9.79044;0.19896;-0.08558;0.09375;0.08063;0.16249;1.48013;-10.86;-19.98;-30.48;153.615;-1.895;-2.999;12268;2021-02-11 20:50:48:546
0.7039;0.19872;9.88326;0.50115;0.25791;9.79044;0.19896;-0.08558;0.09375;0.03482;0.16738;1.44897;-10.86;-19.98;-30.48;153.615;-1.895;-2.999;12298;2021-02-11 20:50:48:576
0.69911;0.20111;9.8689;0.50115;0.25791;9.79044;0.202;-0.02103;0.07738;0.03482;0.16738;1.44897;-10.86;-19.98;-30.48;153.615;-1.895;-2.999;12328;2021-02-11 20:50:48:606
0.69911;0.20111;9.8689;0.4967;0.20229;9.79197;0.202;-0.02103;0.07738;0.03482;0.16738;1.44897;-14.1;-17.88;-30.9;144.41;-1.182;-2.904;12357;2021-02-11 20:50:48:635
0.69911;0.20111;9.8689;0.4967;0.20229;9.79197;0.202;-0.02103;0.07738;0.03482;0.16738;1.44897;-14.1;-17.88;-30.9;144.41;-1.182;-2.904;12388;2021-02-11 20:50:48:666
0.71587;0.21548;9.83299;0.4967;0.20229;9.79197;0.21606;0.03726;0.0407;0.01283;0.16188;1.38972;-14.1;-17.88;-30.9;144.41;-1.182;-2.904;12418;2021-02-11 20:50:48:696
0.71587;0.21548;9.83299;0.4967;0.20229;9.79197;0.21606;0.03726;0.0407;0.01283;0.16188;1.38972;-14.1;-17.88;-30.9;144.41;-1.182;-2.904;12449;2021-02-11 20:50:48:727
0.71587;0.21548;9.83299;0.47876;0.1622;9.79361;0.21606;0.03726;0.0407;0.01283;0.16188;1.38972;-16.8;-15.96;-31.38;135.011;-0.948;-2.799;12478;2021-02-11 20:50:48:756
0.71587;0.21548;9.83299;0.47876;0.1622;9.79361;0.21606;0.03726;0.0407;0.01283;0.16188;1.38972;-16.8;-15.96;-31.38;135.011;-0.948;-2.799;12508;2021-02-11 20:50:48:786
0.71826;0.22266;9.88566;0.47876;0.1622;9.79361;0.25659;0.07849;0.09094;0.00794;0.13378;1.30359;-16.8;-15.96;-31.38;135.011;-0.948;-2.799;12538;2021-02-11 20:50:48:816
0.71826;0.22266;9.88566;0.45957;0.13563;9.79494;0.25659;0.07849;0.09094;0.00794;0.13378;1.30359;-16.8;-15.96;-31.38;135.011;-0.948;-2.799;12568;2021-02-11 20:50:48:846
0.71826;0.22266;9.88566;0.45957;0.13563;9.79494;0.25659;0.07849;0.09094;0.00794;0.13378;1.30359;-18.42;-13.02;-32.1;127.279;-0.792;-2.686;12599;2021-02-11 20:50:48:877
0.70868;0.22984;9.87369;0.45957;0.13563;9.79494;0.24175;0.10169;0.079;0.01222;0.08369;1.19546;-18.42;-13.02;-32.1;127.279;-0.792;-2.686;12631;2021-02-11 20:50:48:909
0.70868;0.22984;9.87369;0.47697;0.1254;9.79424;0.24175;0.10169;0.079;0.01222;0.08369;1.19546;-18.42;-13.02;-32.1;127.279;-0.792;-2.686;12658;2021-02-11 20:50:48:936
0.70868;0.22984;9.87369;0.47697;0.1254;9.79424;0.24175;0.10169;0.079;0.01222;0.08369;1.19546;-18.42;-13.02;-32.1;127.279;-0.792;-2.686;12688;2021-02-11 20:50:48:966
0.73981;0.23463;9.86172;0.47697;0.1254;9.79424;0.24091;0.1097;0.06856;0.01222;0.08369;1.19546;-19.14;-10.26;-32.58;118.839;-0.733;-2.788;12718;2021-02-11 20:50:48:996
0.73981;0.23463;9.86172;0.47697;0.1254;9.79424;0.24091;0.1097;0.06856;0.01222;0.08369;1.19546;-19.14;-10.26;-32.58;118.839;-0.733;-2.788;12748;2021-02-11 20:50:49:026
0.73981;0.23463;9.86172;0.51728;0.12596;9.79219;0.24091;0.1097;0.06856;0.02199;0.02749;1.08184;-19.14;-10.26;-32.58;118.839;-0.733;-2.788;12778;2021-02-11 20:50:49:056
0.73981;0.23463;9.86172;0.51728;0.12596;9.79219;0.24091;0.1097;0.06856;0.02199;0.02749;1.08184;-19.14;-10.26;-32.58;118.839;-0.733;-2.788;12808;2021-02-11 20:50:49:086
0.73263;0.23703;9.89284;0.51728;0.12596;9.79219;0.1816;0.10328;0.1026;0.02199;0.02749;1.08184;-19.14;-10.26;-32.58;118.839;-0.733;-2.788;12838;2021-02-11 20:50:49:116
0.73263;0.23703;9.89284;0.5758;0.13427;9.78881;0.1816;0.10328;0.1026;0.02199;0.02749;1.08184;-21.0;-7.14;-32.88;108.841;-0.736;-3.024;12868;2021-02-11 20:50:49:146
0.73263;0.23703;9.89284;0.5758;0.13427;9.78881;0.1816;0.10328;0.1026;0.0336;-0.02993;0.94562;-21.0;-7.14;-32.88;108.841;-0.736;-3.024;12898;2021-02-11 20:50:49:176
0.73981;0.25618;9.86411;0.5758;0.13427;9.78881;0.12193;0.11891;0.07791;0.0336;-0.02993;0.94562;-21.0;-7.14;-32.88;108.841;-0.736;-3.024;12928;2021-02-11 20:50:49:206
0.73981;0.25618;9.86411;0.64817;0.13955;9.78421;0.12193;0.11891;0.07791;0.0336;-0.02993;0.94562;-22.08;-4.98;-32.64;102.851;-0.815;-3.79;12957;2021-02-11 20:50:49:235
0.73981;0.25618;9.86411;0.64817;0.13955;9.78421;0.12193;0.11891;0.07791;0.0336;-0.02993;0.94562;-22.08;-4.98;-32.64;102.851;-0.815;-3.79;12987;2021-02-11 20:50:49:265
0.72305;0.26576;9.83299;0.64817;0.13955;9.78421;0.02565;0.11929;0.05226;0.04887;-0.06842;0.79718;-22.08;-4.98;-32.64;102.851;-0.815;-3.79;13018;2021-02-11 20:50:49:296
0.72305;0.26576;9.83299;0.64817;0.13955;9.78421;0.02565;0.11929;0.05226;0.04887;-0.06842;0.79718;-22.08;-4.98;-32.64;102.851;-0.815;-3.79;13048;2021-02-11 20:50:49:326
0.72305;0.26576;9.83299;0.73104;0.1527;9.77817;0.02565;0.11929;0.05226;0.04887;-0.06842;0.79718;-22.26;-3.54;-31.62;100.083;-0.892;-4.276;13077;2021-02-11 20:50:49:355
0.72305;0.26576;9.83299;0.73104;0.1527;9.77817;0.02565;0.11929;0.05226;0.04887;-0.06842;0.79718;-22.26;-3.54;-31.62;100.083;-0.892;-4.276;13108;2021-02-11 20:50:49:386
0.71108;0.29928;9.87129;0.73104;0.1527;9.77817;-0.0686;0.1339;0.09709;0.06292;-0.07941;0.65485;-22.26;-3.54;-31.62;100.083;-0.892;-4.276;13137;2021-02-11 20:50:49:415
0.71108;0.29928;9.87129;0.80839;0.17755;9.77166;-0.0686;0.1339;0.09709;0.06292;-0.07941;0.65485;-22.26;-3.54;-31.62;100.083;-0.892;-4.276;13167;2021-02-11 20:50:49:445
0.71587;0.28252;9.90002;0.80839;0.17755;9.77166;-0.0686;0.1339;0.09709;0.06292;-0.07941;0.65485;-22.8;-1.32;-31.44;91.143;-1.037;-4.729;13198;2021-02-11 20:50:49:476
0.71587;0.28252;9.90002;0.80839;0.17755;9.77166;-0.12525;0.1055;0.11263;0.06292;-0.07941;0.65485;-22.8;-1.32;-31.44;91.143;-1.037;-4.729;13228;2021-02-11 20:50:49:506
0.71587;0.28252;9.90002;0.8613;0.21961;9.76628;-0.12525;0.1055;0.11263;0.07697;-0.06292;0.49175;-22.8;-1.32;-31.44;91.143;-1.037;-4.729;13258;2021-02-11 20:50:49:536
0.71587;0.28252;9.90002;0.8613;0.21961;9.76628;-0.12525;0.1055;0.11263;0.07697;-0.06292;0.49175;-22.8;-1.32;-31.44;91.143;-1.037;-4.729;13288;2021-02-11 20:50:49:566
0.73023;0.29688;9.85453;0.8613;0.21961;9.76628;-0.1415;0.05766;0.12861;0.07697;-0.06292;0.49175;-23.28;0.12;-30.72;87.91;-1.283;-5.04;13317;2021-02-11 20:50:49:595
0.73023;0.29688;9.85453;0.8613;0.21961;9.76628;-0.1415;0.05766;0.12861;0.07697;-0.06292;0.49175;-23.28;0.12;-30.72;87.91;-1.283;-5.04;13348;2021-02-11 20:50:49:626
0.73023;0.29688;9.85453;0.8782;0.27059;9.7635;-0.1415;0.05766;0.12861;0.08369;-0.01955;0.32559;-23.28;0.12;-30.72;87.91;-1.283;-5.04;13378;2021-02-11 20:50:49:656
0.7422;0.30406;9.81862;0.8782;0.27059;9.7635;-0.1415;0.05766;0.12861;0.08369;-0.01955;0.32559;-23.28;0.12;-30.72;87.91;-1.283;-5.04;13408;2021-02-11 20:50:49:686
0.7422;0.30406;9.81862;0.8782;0.27059;9.7635;-0.1422;0.01185;0.16312;0.08369;-0.01955;0.32559;-24.12;1.62;-31.98;82.05;-1.581;-5.14;13438;2021-02-11 20:50:49:716
0.7422;0.30406;9.81862;0.85751;0.32617;9.76364;-0.1422;0.01185;0.16312;0.08369;-0.01955;0.32559;-24.12;1.62;-31.98;82.05;-1.581;-5.14;13468;2021-02-11 20:50:49:746
0.71826;0.30167;9.85214;0.85751;0.32617;9.76364;-0.1422;0.01185;0.16312;0.08063;0.03115;0.17165;-24.12;1.62;-31.98;82.05;-1.581;-5.14;13498;2021-02-11 20:50:49:776
0.71826;0.30167;9.85214;0.85751;0.32617;9.76364;-0.08256;-0.05937;0.10638;0.08063;0.03115;0.17165;-24.12;1.62;-31.98;82.05;-1.581;-5.14;13528;2021-02-11 20:50:49:806
0.71826;0.30167;9.85214;0.80338;0.37853;9.76635;-0.08256;-0.05937;0.10638;0.08063;0.03115;0.17165;-24.18;1.8;-31.98;81.177;-2.212;-4.703;13558;2021-02-11 20:50:49:836
0.73023;0.31603;9.88566;0.80338;0.37853;9.76635;-0.08256;-0.05937;0.10638;0.08063;0.03115;0.17165;-24.18;1.8;-31.98;81.177;-2.212;-4.703;13588;2021-02-11 20:50:49:866
0.73023;0.31603;9.88566;0.80338;0.37853;9.76635;-0.02461;-0.11494;0.05681;0.05681;0.07819;0.00855;-24.18;1.8;-31.98;81.177;-2.212;-4.703;13618;2021-02-11 20:50:49:896
0.73023;0.31603;9.88566;0.72288;0.4179;9.77104;-0.02461;-0.11494;0.05681;0.05681;0.07819;0.00855;-24.18;1.8;-31.98;81.177;-2.212;-4.703;13649;2021-02-11 20:50:49:927
0.73981;0.29688;9.86651;0.72288;0.4179;9.77104;-0.02461;-0.11494;0.05681;0.05681;0.07819;0.00855;-24.24;1.74;-29.94;81.236;-2.442;-4.231;13678;2021-02-11 20:50:49:956
0.73981;0.29688;9.86651;0.72288;0.4179;9.77104;-0.02461;-0.11494;0.05681;0.05681;0.07819;0.00855;-24.24;1.74;-29.94;81.236;-2.442;-4.231;13708;2021-02-11 20:50:49:986
0.73981;0.29688;9.86651;0.72288;0.4179;9.77104;0.05985;-0.11366;0.09436;0.01833;0.10079;-0.146;-24.24;1.74;-29.94;81.236;-2.442;-4.231;13738;2021-02-11 20:50:50:016
0.72065;0.2873;9.90242;0.63272;0.4264;9.77692;0.05985;-0.11366;0.09436;0.01833;0.10079;-0.146;-24.24;1.74;-29.94;81.236;-2.442;-4.231;13768;2021-02-11 20:50:50:046
0.72065;0.2873;9.90242;0.63272;0.4264;9.77692;0.05985;-0.11366;0.09436;0.01833;0.10079;-0.146;-23.4;0.84;-31.68;83.304;-2.492;-3.703;13798;2021-02-11 20:50:50:076
0.72065;0.2873;9.90242;0.63272;0.4264;9.77692;0.1216;-0.09807;0.09564;-0.02871;0.09163;-0.27489;-23.4;0.84;-31.68;83.304;-2.492;-3.703;13829;2021-02-11 20:50:50:107
0.69671;0.2897;9.86411;0.5588;0.39997;9.78254;0.1216;-0.09807;0.09564;-0.02871;0.09163;-0.27489;-23.4;0.84;-31.68;83.304;-2.492;-3.703;13858;2021-02-11 20:50:50:136
0.69671;0.2897;9.86411;0.5588;0.39997;9.78254;0.1216;-0.09807;0.09564;-0.02871;0.09163;-0.27489;-23.4;0.84;-31.68;83.304;-2.492;-3.703;13888;2021-02-11 20:50:50:166
0.69671;0.2897;9.86411;0.5588;0.39997;9.78254;0.18375;-0.06356;0.08848;-0.02871;0.09163;-0.27489;-22.62;0.72;-31.8;83.641;-2.337;-3.269;13918;2021-02-11 20:50:50:196
0.69671;0.2897;9.86411;0.5588;0.39997;9.78254;0.18375;-0.06356;0.08848;-0.02871;0.09163;-0.27489;-22.62;0.72;-31.8;83.641;-2.337;-3.269;13948;2021-02-11 20:50:50:226
0.72305;0.29209;9.85693;0.5225;0.34697;9.78657;0.18375;-0.06356;0.08848;-0.0733;0.04765;-0.40012;-22.62;0.72;-31.8;83.641;-2.337;-3.269;13978;2021-02-11 20:50:50:256
0.72305;0.29209;9.85693;0.5225;0.34697;9.78657;0.18375;-0.06356;0.08848;-0.0733;0.04765;-0.40012;-22.62;0.72;-31.8;83.641;-2.337;-3.269;14008;2021-02-11 20:50:50:286
0.72305;0.29209;9.85693;0.5225;0.34697;9.78657;0.17842;-0.02012;0.0762;-0.0733;0.04765;-0.40012;-22.62;0.3;-31.98;86.84;-2.028;-3.056;14038;2021-02-11 20:50:50:316
0.7039;0.28491;9.89045;0.52793;0.28413;9.78831;0.17842;-0.02012;0.0762;-0.0733;0.04765;-0.40012;-22.62;0.3;-31.98;86.84;-2.028;-3.056;14068;2021-02-11 20:50:50:346
0.7039;0.28491;9.89045;0.52793;0.28413;9.78831;0.17842;-0.02012;0.0762;-0.09896;-0.01894;-0.50763;-22.62;0.3;-31.98;86.84;-2.028;-3.056;14098;2021-02-11 20:50:50:376
0.7039;0.28491;9.89045;0.52793;0.28413;9.78831;0.14077;0.04065;0.07846;-0.09896;-0.01894;-0.50763;-22.62;0.3;-31.98;86.84;-2.028;-3.056;14130;2021-02-11 20:50:50:408
0.68474;0.27054;9.88805;0.57373;0.22371;9.7873;0.14077;0.04065;0.07846;-0.09896;-0.01894;-0.50763;-22.98;-0.06;-32.52;87.87;-1.307;-3.355;14159;2021-02-11 20:50:50:437
0.68474;0.27054;9.88805;0.57373;0.22371;9.7873;0.14077;0.04065;0.07846;-0.09896;-0.01894;-0.50763;-22.98;-0.06;-32.52;87.87;-1.307;-3.355;14188;2021-02-11 20:50:50:466
0.68474;0.27054;9.88805;0.57373;0.22371;9.7873;0.09191;0.08889;0.10682;-0.09713;-0.08491;-0.58948;-22.98;-0.06;-32.52;87.87;-1.307;-3.355;14218;2021-02-11 20:50:50:496
0.67756;0.28252;9.9096;0.57373;0.22371;9.7873;0.09191;0.08889;0.10682;-0.09713;-0.08491;-0.58948;-22.98;-0.06;-32.52;87.87;-1.307;-3.355;14248;2021-02-11 20:50:50:526
0.67756;0.28252;9.9096;0.65626;0.18025;9.78301;0.09191;0.08889;0.10682;-0.09713;-0.08491;-0.58948;-22.86;-1.68;-31.62;93.807;-1.053;-3.838;14279;2021-02-11 20:50:50:557
0.67756;0.28252;9.9096;0.65626;0.18025;9.78301;-0.04974;0.10245;0.14514;-0.09713;-0.08491;-0.58948;-22.86;-1.68;-31.62;93.807;-1.053;-3.838;14308;2021-02-11 20:50:50:586
0.67277;0.26336;9.91918;0.65626;0.18025;9.78301;-0.04974;0.10245;0.14514;-0.06414;-0.13806;-0.66829;-22.86;-1.68;-31.62;93.807;-1.053;-3.838;14338;2021-02-11 20:50:50:616
0.67277;0.26336;9.91918;0.75435;0.18092;9.77592;-0.04974;0.10245;0.14514;-0.06414;-0.13806;-0.66829;-22.86;-1.68;-31.62;93.807;-1.053;-3.838;14368;2021-02-11 20:50:50:646
0.67277;0.26336;9.91918;0.75435;0.18092;9.77592;-0.04974;0.10245;0.14514;-0.06414;-0.13806;-0.66829;-23.16;-3.42;-32.28;96.627;-1.057;-4.412;14398;2021-02-11 20:50:50:676
0.67756;0.26815;9.90481;0.75435;0.18092;9.77592;-0.14395;0.07209;0.13775;-0.06414;-0.13806;-0.66829;-23.16;-3.42;-32.28;96.627;-1.057;-4.412;14428;2021-02-11 20:50:50:706
0.67756;0.26815;9.90481;0.82021;0.22312;9.76974;-0.14395;0.07209;0.13775;-0.02321;-0.14539;-0.71471;-23.16;-3.42;-32.28;96.627;-1.057;-4.412;14458;2021-02-11 20:50:50:736
0.67756;0.26815;9.90481;0.82021;0.22312;9.76974;-0.14395;0.07209;0.13775;-0.02321;-0.14539;-0.71471;-23.16;-3.42;-32.28;96.627;-1.057;-4.412;14488;2021-02-11 20:50:50:766
0.67756;0.26815;9.90481;0.82021;0.22312;9.76974;-0.1799;0.02663;0.12249;-0.02321;-0.14539;-0.71471;-23.04;-4.98;-30.96;101.816;-1.304;-4.799;14518;2021-02-11 20:50:50:796
0.65362;0.27054;9.90002;0.83069;0.28051;9.76738;-0.1799;0.02663;0.12249;-0.02321;-0.14539;-0.71471;-23.04;-4.98;-30.96;101.816;-1.304;-4.799;14549;2021-02-11 20:50:50:827
0.65362;0.27054;9.90002;0.83069;0.28051;9.76738;-0.1799;0.02663;0.12249;0.00611;-0.10996;-0.73915;-23.04;-4.98;-30.96;101.816;-1.304;-4.799;14577;2021-02-11 20:50:50:855
0.65362;0.27054;9.90002;0.83069;0.28051;9.76738;-0.17364;-0.04397;0.12066;0.00611;-0.10996;-0.73915;-23.04;-4.98;-30.96;101.816;-1.304;-4.799;14608;2021-02-11 20:50:50:886
0.63925;0.27294;9.9096;0.83069;0.28051;9.76738;-0.17364;-0.04397;0.12066;0.00611;-0.10996;-0.73915;-22.08;-6.6;-30.18;107.443;-1.639;-4.861;14638;2021-02-11 20:50:50:916
0.63925;0.27294;9.9096;0.80545;0.32631;9.76807;-0.17364;-0.04397;0.12066;0.00611;-0.10996;-0.73915;-22.08;-6.6;-30.18;107.443;-1.639;-4.861;14668;2021-02-11 20:50:50:946
0.63925;0.27294;9.9096;0.80545;0.32631;9.76807;-0.17364;-0.04397;0.12066;0.00611;-0.10996;-0.73915;-22.08;-6.6;-30.18;107.443;-1.639;-4.861;14698;2021-02-11 20:50:50:976
0.64165;0.26815;9.85932;0.80545;0.32631;9.76807;-0.13732;-0.06847;0.09937;0.01222;-0.0452;-0.7422;-22.08;-6.6;-30.18;107.443;-1.639;-4.861;14728;2021-02-11 20:50:51:006
0.64165;0.26815;9.85932;0.75865;0.3564;9.77076;-0.13732;-0.06847;0.09937;0.01222;-0.0452;-0.7422;-21.24;-9.12;-29.94;112.86;-2.083;-4.44;14758;2021-02-11 20:50:51:036
0.64165;0.26815;9.85932;0.75865;0.3564;9.77076;-0.13732;-0.06847;0.09937;0.01222;-0.0452;-0.7422;-21.24;-9.12;-29.94;112.86;-2.083;-4.44;14788;2021-02-11 20:50:51:066
0.64165;0.26815;9.85932;0.75865;0.3564;9.77076;-0.0962;-0.09085;0.0812;0.01222;-0.0452;-0.7422;-21.24;-9.12;-29.94;112.86;-2.083;-4.44;14818;2021-02-11 20:50:51:096
0.64165;0.29209;9.86172;0.69572;0.36748;9.77504;-0.0962;-0.09085;0.0812;-0.01405;0.01588;-0.72326;-21.24;-9.12;-29.94;112.86;-2.083;-4.44;14848;2021-02-11 20:50:51:126
0.64165;0.29209;9.86172;0.69572;0.36748;9.77504;-0.0962;-0.09085;0.0812;-0.01405;0.01588;-0.72326;-21.06;-10.98;-29.82;117.547;-2.147;-4.071;14879;2021-02-11 20:50:51:157
0.64165;0.29209;9.86172;0.69572;0.36748;9.77504;-0.04238;-0.08326;0.06451;-0.01405;0.01588;-0.72326;-21.06;-10.98;-29.82;117.547;-2.147;-4.071;14908;2021-02-11 20:50:51:186
0.60094;0.27773;9.83059;0.69572;0.36748;9.77504;-0.04238;-0.08326;0.06451;-0.01405;0.01588;-0.72326;-21.06;-10.98;-29.82;117.547;-2.147;-4.071;14938;2021-02-11 20:50:51:216
0.60094;0.27773;9.83059;0.62214;0.35879;9.78032;-0.04238;-0.08326;0.06451;-0.05681;0.05437;-0.68417;-21.06;-10.98;-29.82;117.547;-2.147;-4.071;14968;2021-02-11 20:50:51:246
0.60094;0.27773;9.83059;0.62214;0.35879;9.78032;-0.04238;-0.08326;0.06451;-0.05681;0.05437;-0.68417;-19.86;-12.0;-29.46;121.0;-2.097;-3.64;14998;2021-02-11 20:50:51:276
0.6177;0.30167;9.84256;0.62214;0.35879;9.78032;0.04162;-0.03778;0.05874;-0.05681;0.05437;-0.68417;-19.86;-12.0;-29.46;121.0;-2.097;-3.64;15027;2021-02-11 20:50:51:305
